iter	MultiClass
543	0.8829167751
544	0.8827959616
545	0.8826935195
546	0.8824917838
547	0.882371744
548	0.8822030311
549	0.8820926859
550	0.8819892518
551	0.8817878851
552	0.8816528065
553	0.8813787995
554	0.8813031496
555	0.8811594281
556	0.8810949858
557	0.8810303205
558	0.8808376326
559	0.8806679111
560	0.8804880396
561	0.8803162529
562	0.880166372
563	0.8801265518
564	0.8800632413
565	0.8799501001
566	0.8798665881
567	0.8797126699
568	0.8795204752
569	0.8793867857
570	0.8792856425
571	0.8791976323
572	0.8789753837
573	0.8788707879
574	0.878812585
575	0.8786410269
576	0.8785130195
577	0.8784140496
578	0.8783014033
579	0.8781355267
580	0.8779984469
581	0.8778188158
582	0.8775902172
583	0.877487443
584	0.8773055277
585	0.8771717893
586	0.877013151
587	0.8768564808
588	0.8766596611
589	0.8764127582
590	0.8763838041
591	0.8763345683
592	0.8761598312
593	0.8760153215
594	0.8758372174
595	0.875671252
596	0.8755124927
597	0.8754319118
598	0.8752536482
599	0.8751020324
600	0.8748590629
601	0.8746807259
602	0.8745127253
603	0.8743939281
604	0.8742887023
605	0.8741621779
606	0.8739795492
607	0.8737215295
608	0.8735686815
609	0.8733969574
610	0.8732334543
611	0.8730221379
612	0.8729649041
613	0.8728717887
614	0.8726950037
615	0.8725613033
616	0.8723928166
617	0.8722938231
618	0.8721783954
619	0.8720316013
620	0.8719770248
621	0.8717687377
622	0.8717029725
623	0.8716037968
624	0.8714985641
625	0.871318512
626	0.8711930146
627	0.8711002613
628	0.8709624797
629	0.8708669489
630	0.8705856248
631	0.8704693162
632	0.8704004698
633	0.8703182893
634	0.8701471956
635	0.8700102705
636	0.869795597
637	0.8697011338
638	0.8696048373
639	0.8695367521
640	0.8693301003
641	0.8691913826
642	0.8689361797
643	0.8686821247
644	0.8685514798
645	0.8683912663
646	0.8682576606
647	0.8680549834
648	0.8679487416
649	0.8678869082
650	0.8678388284
651	0.8677727177
652	0.8676808488
653	0.8675996344
654	0.8674952669
655	0.8674101528
656	0.8673080211
657	0.8671808108
658	0.8670565768
659	0.8669581239
660	0.8667997965
661	0.8666925278
662	0.8665873547
663	0.8664568432
664	0.8663413136
665	0.8662147013
666	0.8661166989
667	0.865988299
668	0.8658744145
669	0.8658128641
670	0.8657171396
671	0.8655485959
672	0.8653846872
673	0.8653421931
674	0.86522886
675	0.8650829
676	0.8649593829
677	0.8648391107
678	0.8648124982
679	0.8646628995
680	0.8644978555
681	0.8643799503
682	0.8643296722
683	0.864225288
684	0.864139485
685	0.8640236356
686	0.8639633477
687	0.863895846
688	0.8637505069
689	0.8636539963
690	0.8635571314
691	0.8633778823
692	0.8632539515
693	0.8631614944
694	0.8631158687
695	0.8630591828
696	0.8629735769
697	0.8628556957
698	0.8627582147
699	0.862630962
700	0.8625462626
701	0.8624885778
702	0.8624233588
703	0.8623462114
704	0.8622696579
705	0.8622068217
706	0.8620623729
707	0.8619354533
708	0.8618133189
709	0.8616857114
710	0.8616542109
711	0.8615088011
712	0.8614251308
713	0.8613318411
714	0.8612550022
715	0.8611534251
716	0.8610315582
717	0.8609212139
718	0.8608116557
719	0.860754464
720	0.8607353287
721	0.860659615
722	0.8605416496
723	0.860447642
724	0.8603628698
725	0.8603308554
726	0.8601952057
727	0.8600984217
728	0.8600375486
729	0.8599509873
730	0.8598502066
731	0.8597871043
732	0.8597636674
733	0.8596737525
734	0.8596067226
735	0.8595097929
736	0.859432996
737	0.8593501783
738	0.8592363748
739	0.8591547179
740	0.8590507788
741	0.8589820192
742	0.8589519167
743	0.8588723412
744	0.8588104462
745	0.8587493843
746	0.8586833772
747	0.8585615117
748	0.8584483711
749	0.858359554
750	0.858234226
751	0.8581340388
752	0.8580359927
753	0.8579651254
754	0.8578871382
755	0.8577861676
756	0.857674604
757	0.8576263904
758	0.8575127915
759	0.8574686617
760	0.8574175603
761	0.8573138087
762	0.857209699
763	0.8571292295
764	0.8570706223
765	0.8569840545
766	0.8569189433
767	0.8568341553
768	0.8567878443
769	0.8567461575
770	0.8566640392
771	0.8566230115
772	0.8565553006
773	0.8564790575
774	0.8564549436
775	0.8563803475
776	0.8563409019
777	0.8562692346
778	0.8561865292
779	0.8561091713
780	0.8560365312
781	0.856027122
782	0.8559260689
783	0.8558789786
784	0.8558355641
785	0.8557687679
786	0.8556703338
787	0.8555598222
788	0.8554915462
789	0.8554402848
790	0.8553714481
791	0.8552828109
792	0.855242003
793	0.8551073171
794	0.854987279
795	0.854927035
796	0.8548581193
797	0.8548054698
798	0.8547489164
799	0.8547087022
800	0.8545693406
801	0.8544674374
802	0.8543836094
803	0.8543400628
804	0.8542740659
805	0.8541372925
806	0.8540466784
807	0.8539844727
808	0.8538963597
809	0.8537840739
810	0.8536877668
811	0.8536417478
812	0.8535336862
813	0.8534442479
814	0.8534127264
815	0.853383498
816	0.8532713456
817	0.8532222665
818	0.8531717305
819	0.8531293439
820	0.8530170643
821	0.8529252148
822	0.8528408849
823	0.8527705518
824	0.8527431697
825	0.8527053937
826	0.8526466931
827	0.8525833991
828	0.8524753803
829	0.8523717374
830	0.8523052244
831	0.8522404445
832	0.8521474053
833	0.8520883081
834	0.8520319765
835	0.8519851535
836	0.85189552
837	0.8518659774
838	0.8517918503
839	0.8517333731
840	0.8516896846
841	0.8516657676
842	0.8516035553
843	0.8515602763
844	0.8514851203
845	0.8513838695
846	0.8513649904
847	0.8513276921
848	0.8512950612
849	0.8512597617
850	0.8512283677
851	0.8511954837
852	0.8511119312
853	0.8509977212
854	0.8509056146
855	0.8508655715
856	0.8508089402
857	0.8507220632
858	0.8506694395
859	0.8505728042
860	0.8505035185
861	0.8504223901
862	0.8503116644
863	0.8501993969
864	0.8501816632
865	0.8501455238
866	0.8500621686
867	0.849969702
868	0.8499225558
869	0.8498245798
870	0.8498027053
871	0.8497567938
872	0.849701993
873	0.8496138362
874	0.8495713382
875	0.8495210197
876	0.8494757038
877	0.8494217042
878	0.8493618618
879	0.8493120592
880	0.8492210776
881	0.8491654711
882	0.8490551495
883	0.8489545564
884	0.8489034756
885	0.8488508244
886	0.8487553787
887	0.8486562943
888	0.848603094
889	0.8485700383
890	0.8484505046
891	0.8483815103
892	0.8482795344
893	0.8482538645
894	0.8481543204
895	0.8480525663
896	0.8479655473
897	0.8479112788
898	0.8478771337
899	0.8478128261
900	0.8477363043
901	0.8476779699
902	0.8476374265
903	0.847579933
904	0.8475420289
905	0.8474696074
906	0.8473784416
907	0.8473046984
908	0.8472439268
909	0.8471853498
910	0.8471109861
911	0.8470599319
912	0.8469944605
913	0.8469569227
914	0.8469062983
915	0.8468105409
916	0.8467579136
917	0.8467081644
918	0.8466191996
919	0.8465103983
920	0.8464420112
921	0.8463789873
922	0.8463300806
923	0.8462938693
924	0.8462378825
925	0.8461895848
926	0.8461473533
927	0.8461240579
928	0.8460667509
929	0.8460344676
930	0.8459735791
931	0.8459127498
932	0.8458554418
933	0.8458159542
934	0.8457461516
935	0.8457317513
936	0.845644611
937	0.8456025201
938	0.8455645897
939	0.8455220404
940	0.8454884096
941	0.8454180916
942	0.8453997147
943	0.8453147725
944	0.8453000152
945	0.8452316167
946	0.8451959778
947	0.845133008
948	0.8450665398
949	0.8450158238
950	0.8449908025
951	0.8449357826
952	0.8448678208
953	0.8448304736
954	0.8447826867
955	0.8447065768
956	0.8446740684
957	0.8446337118
958	0.8445601082
959	0.8445033039
960	0.8444633695
961	0.8444112427
962	0.8443543733
963	0.8443171123
964	0.844267747
965	0.8442172026
966	0.8441373391
967	0.8440980907
968	0.844057931
969	0.8440350049
970	0.844007231
971	0.8439782997
972	0.8439542296
973	0.8438997676
974	0.8438199627
975	0.8437502878
976	0.8437103856
977	0.8436889966
978	0.8436077795
979	0.8435263008
980	0.8434772107
981	0.8434273239
982	0.8433821676
983	0.8433459368
984	0.8432901302
985	0.8432418936
986	0.8431658026
987	0.8431164789
988	0.8430722751
989	0.8429698021
990	0.8429246805
991	0.8428825878
992	0.8428585628
993	0.842833375
994	0.8427767069
995	0.8427154431
996	0.8426501355
997	0.8425631673
998	0.842489345
999	0.8424450594
